theta,x,y,r
0.0,-4.800133794130044,-5.878468486460398e-16,4.800133794130044
0.0031415926535897933,-4.801187782248405,-0.015083425887731134,4.801211475257872
0.006283185307179587,-4.804348747114327,-0.030187010704620026,4.804443582717387
0.00942477796076938,-4.809613691292567,-0.0453308833191135,4.809827309628839
0.012566370614359173,-4.8169776224974035,-0.06053511251952656,4.817357980832283
0.015707963267948967,-4.826433558748263,-0.07581967707708133,4.82702905734402
0.01884955592153876,-4.837972535579654,-0.09120443593257802,4.8388321425894505
0.02199114857512855,-4.8515836152976775,-0.10670909854757891,4.852756990406353
0.025132741228718346,-4.867253898272896,-0.12235319546090496,4.868791514810652
0.02827433388230814,-4.884968536257341,-0.13815604909084023,4.886921801515202
0.031415926535897934,-4.904710747711091,-0.1541367448232522,4.907132121190278
0.034557519189487726,-4.926461835121734,-0.17031410242534087,4.929404944452824
0.03769911184307752,-4.950201204297826,-0.18670664782437807,4.953720958569776
0.04084070449666731,-4.975906385615329,-0.20333258529032114,4.980059085859148
0.0439822971502571,-5.003553057193876,-0.220209770060579,5.008396503770875
0.047123889803846894,-5.033115069977591,-0.23735568144475105,5.038708666627754
0.05026548245743669,-5.064564474693167,-0.25478739644639314,5.070969329005256
0.053407075111026485,-5.097871550655817,-0.2725215639383235,5.1051505707273055
0.05654866776461628,-5.13300483639174,-0.290574379427136,5.141222823453625
0.05969026041820607,-5.16993116204374,-0.3089615604418856,5.179154898832591
0.06283185307179587,-5.2086156835247515,-0.3276983225811023,5.218914018192145
0.06597344572538566,-5.2490219183820335,-0.3467993562513349,5.2604658437396346
0.06911503837897545,-5.291111783333079,-0.36627880412965697,5.303774511240161
0.07225663103256524,-5.334845633432365,-0.38615023938146564,5.348802664141456
0.07539822368615504,-5.3801823028262925,-0.4064266446640577,5.395511489111863
0.07853981633974483,-5.427079147052119,-0.4271203919452969,5.443860752956807
0.08168140899333462,-5.475492086834738,-0.44824322316574605,5.493808840877506
0.08482300164692441,-5.525375653333884,-0.4698062317714182,5.545312796034693
0.0879645943005142,-5.576683034792415,-0.4918198451432113,5.598328360378501
0.091106186954104,-5.62936612453517,-0.5142938079479432,5.652810016704764
0.09424777960769379,-5.68337557026616,-0.5372371664345756,5.708711031896505
0.09738937226128358,-5.738660824610655,-0.560658253698131,5.765983501308417
0.10053096491487339,-5.795170196847324,-0.5845646759323647,5.824578394250983
0.10367255756846318,-5.852850905774237,-0.6089632996911056,5.88444560052967
0.10681415022205297,-5.911649133651564,-0.63386024017671,5.945533977993916
0.10995574287564276,-5.971510081162316,-0.6592608505728438,6.007791401049241
0.11309733552923255,-6.032378023331804,-0.685169712437325,6.071164810085291
0.11623892818282235,-6.0941963663450585,-0.7115906271694097,6.135600261771351
0.11938052083641214,-6.156907705200927,-0.7385266085645216,6.2010429801703815
0.12252211349000193,-6.220453882140265,-0.765979876467859,6.267437408621454
0.12566370614359174,-6.284776045785281,-0.793951851537046,6.334727262340154
0.12880529879718153,-6.349814710925924,-0.8224431511223128,6.402855581685353
0.13194689145077132,-6.415509818888896,-0.8514535862714252,6.471764786040536
0.1350884841043611,-6.481800798424092,-0.8809821598649062,6.541396728257004
0.1382300767579509,-6.5486266270427205,-0.9110270658856896,6.611692749605748
0.1413716694115407,-6.615925892741148,-0.9415856898258748,6.682593735184538
0.1445132620651305,-6.683636856043776,-0.9726546102315773,6.754040169725931
0.14765485471872028,-6.751697512298396,-1.0042296013855916,6.825972193751994
0.15079644737231007,-6.820045654156769,-1.0363056371258024,6.898329660020703
0.15393804002589986,-6.8886189341735475,-1.068876895796039,6.971052190209228
0.15707963267948966,-6.957354927456039,-1.1019367663242803,7.044079231778561
0.16022122533307945,-7.026191194297815,-1.1354778554218716,7.11735011496425
0.16336281798666924,-7.095065342728928,-1.1694919958957066,7.190804109837598
0.16650441064025903,-7.163915090915662,-1.2039702560639318,7.264380483381622
0.16964600329384882,-7.232678329343262,-1.2389029502643105,7.338018556526363
