theta,x,y,r
0.0,-8.284652588056842,-1.0145773274011647e-15,8.284652588056842
0.0031415926535897933,-8.284919511448027,-0.02602792790125418,8.284960396055194
0.006283185307179587,-8.285720049499291,-0.052061399576779695,8.285883605747816
0.00942477796076938,-8.287053506014447,-0.07810595188143565,8.287421574365915
0.012566370614359173,-8.288918721235245,-0.10416710783784758,8.28957323108973
0.015707963267948967,-8.29131407269408,-0.13025036973664758,8.292337077740594
0.01884955592153876,-8.294237476406831,-0.15636121225642693,8.295711189749186
0.02199114857512855,-8.297686388405014,-0.18250507560980933,8.299693217399374
0.025132741228718346,-8.301657806606052,-0.20868735872226488,8.304280387346859
0.02827433388230814,-8.306148273020305,-0.23491341245001995,8.309469504411645
0.031415926535897934,-8.311153876293178,-0.2611885328436181,8.315256953643232
0.034557519189487726,-8.316670254580414,-0.28751795446343764,8.321638702657156
0.03769911184307752,-8.32269259875442,-0.3139068437535595,8.328610304241455
0.04084070449666731,-8.329215655939251,-0.3403602924803241,8.336166899231374
0.0439822971502571,-8.336233733371545,-0.36688331124173384,8.344303219650481
0.047123889803846894,-8.3437407025846,-0.3934808230540001,8.353013592116215
0.05026548245743669,-8.35173000391241,-0.4201576570212359,8.362291941507685
0.053407075111026485,-8.360194651310305,-0.44691854209445403,8.372131794893416
0.05654866776461628,-8.369127237488577,-0.47376810092574595,8.382526285716494
0.05969026041820607,-8.378519939355302,-0.5007108438235652,8.393468158234525
0.06283185307179587,-8.388364523764226,-0.5277511628149482,8.404949772211536
0.06597344572538566,-8.39865235356344,-0.5548933258202813,8.416963107858832
0.06911503837897545,-8.409374393940356,-0.5821414709463402,8.429499771021723
0.07225663103256524,-8.420521219058159,-0.6094996009029775,8.442550998608748
0.07539822368615504,-8.432083018978895,-0.6369715775489806,8.456107664260045
0.07853981633974483,-8.444049606867889,-0.6645611165722523,8.470160284251149
0.08168140899333462,-8.456410426474205,-0.6922717823096044,8.484699023628579
0.08482300164692441,-8.469154559881522,-0.7201069827111046,8.499713702573239
0.0879645943005142,-8.482270735523633,-0.7480699644539353,8.515193802987618
0.091106186954104,-8.495747336458592,-0.776163808210586,8.531128475302621
0.09424777960769379,-8.509572408895316,-0.8043914240759332,8.54750654549965
0.09738937226128358,-8.523733670966294,-0.8327555471578426,8.564316522343548
0.10053096491487339,-8.53821852173982,-0.861258733335532,8.581546604821746
