t,tau1,tau2,theta1,theta2,dtheta1,dtheta2,ddtheta1,ddtheta2
1.7017017017017018,0.6153801166543313,0.13221951995381076,0.9914441198375697,-0.13053182462337132,-0.13053182462337132,-0.9914441198375697,-0.9914441198375697,0.13053182462337132
1.7117117117117118,0.6186514077609006,0.13416520604031024,0.9900878457024943,-0.1404494848413261,-0.1404494848413261,-0.9900878457024943,-0.9900878457024943,0.1404494848413261
1.7217217217217218,0.6220031309167016,0.13610757188857742,0.9886323652962354,-0.15035307209621893,-0.15035307209621893,-0.9886323652962354,-0.9886323652962354,0.15035307209621893
1.7317317317317318,0.6254339191297542,0.1380457061019539,0.9870778244571496,-0.16024159405391777,-0.16024159405391777,-0.9870778244571496,-0.9870778244571496,0.16024159405391777
1.7417417417417418,0.6289423728640402,0.13997869223744638,0.985424378949395,-0.17011405988982548,-0.17011405988982548,-0.985424378949395,-0.985424378949395,0.17011405988982548
1.7517517517517518,0.6325270606862956,0.14190560937218172,0.9836721944473249,-0.17996948038815955,-0.17996948038815955,-0.9836721944473249,-0.9836721944473249,0.17996948038815955
1.7617617617617618,0.6361865199297242,0.14382553268370277,0.9818214465188868,-0.1898068680410713,-0.1898068680410713,-0.9818214465188868,-0.9818214465188868,0.1898068680410713
1.7717717717717718,0.6399192573742098,0.14573753404359613,0.9798723206080306,-0.19962523714759337,-0.19962523714759337,-0.9798723206080306,-0.9798723206080306,0.19962523714759337
1.7817817817817818,0.6437237499425953,0.14764068262391364,0.9778250120161273,-0.20942360391240664,-0.20942360391240664,-0.9778250120161273,-0.9778250120161273,0.20942360391240664
1.7917917917917918,0.6475984454125756,0.14953404551582214,0.9756797258823998,-0.21920098654441583,-0.21920098654441583,-0.9756797258823998,-0.9756797258823998,0.21920098654441583
1.8018018018018018,0.6515417631437331,0.15141668835988964,0.9734366771633683,-0.22895640535512457,-0.22895640535512457,-0.9734366771633683,-0.9734366771633683,0.22895640535512457
1.8118118118118118,0.6555520948192247,0.15328767598738696,0.9710960906113117,-0.23868888285679957,-0.23868888285679957,-0.9710960906113117,-0.9710960906113117,0.23868888285679957
1.8218218218218218,0.6596278052016172,0.15514607307196115,0.9686582007517472,-0.2483974438604144,-0.2483974438604144,-0.9686582007517472,-0.9686582007517472,0.2483974438604144
1.8318318318318318,0.6637672329023453,0.15699094479100886,0.9661232518599314,-0.25808111557336294,-0.25808111557336294,-0.9661232518599314,-0.9661232518599314,0.25808111557336294
1.8418418418418419,0.667968691164256,0.15882135749605528,0.9634914979363838,-0.2677389276969327,-0.2677389276969327,-0.9634914979363838,-0.9634914979363838,0.2677389276969327
1.8518518518518519,0.672230468656686,0.16063637939142003,0.9607632026814362,-0.27736991252352794,-0.27736991252352794,-0.9607632026814362,-0.9607632026814362,0.27736991252352794
1.8618618618618619,0.6765508302825053,0.16243508122042843,0.9579386394688101,-0.28697310503363405,-0.28697310503363405,-0.9579386394688101,-0.9579386394688101,0.28697310503363405
1.8718718718718719,0.680928017996546,0.16421653695840596,0.9550180913182246,-0.2965475429925113,-0.2965475429925113,-0.9550180913182246,-0.9550180913182246,0.2965475429925113
1.8818818818818819,0.6853602516348256,0.16597982451167173,0.9520018508670381,-0.3060922670466108,-0.3060922670466108,-0.9520018508670381,-0.9520018508670381,0.3060922670466108
1.8918918918918919,0.6898457297539603,0.16772402642172865,0.9488902203409265,-0.3156063208197008,-0.3156063208197008,-0.9488902203409265,-0.9488902203409265,0.3156063208197008
1.901901901901902,0.6943826304801544,0.16944823057382866,0.9456835115235998,-0.32508875100869544,-0.32508875100869544,-0.9456835115235998,-0.9456835115235998,0.32508875100869544
1.911911911911912,0.6989691123671442,0.17115153090907465,0.9423820457255616,-0.33453860747917497,-0.33453860747917497,-0.9423820457255616,-0.9423820457255616,0.33453860747917497
1.921921921921922,0.7036033152624628,0.17283302813920523,0.9389861537519146,-0.34395494336058857,-0.34395494336058857,-0.9389861537519146,-0.9389861537519146,0.34395494336058857
1.931931931931932,0.7082833611813896,0.1744918304631924,0.9354961758692134,-0.35333681514113086,-0.35333681514113086,-0.9354961758692134,-0.9354961758692134,0.35333681514113086
1.941941941941942,0.7130073551879387,0.17612705428477193,0.9319124617713703,-0.36268328276228046,-0.36268328276228046,-0.9319124617713703,-0.9319124617713703,0.36268328276228046
1.951951951951952,0.7177733862822375,0.1777378249300109,0.9282353705446159,-0.3719934097129941,-0.3719934097129941,-0.9282353705446159,-0.9282353705446159,0.3719934097129941
1.961961961961962,0.7225795282936411,0.1793232773640088,0.9244652706315194,-0.38126626312354406,-0.38126626312354406,-0.9244652706315194,-0.9244652706315194,0.38126626312354406
1.971971971971972,0.7274238407789273,0.18088255690582075,0.9206025397940701,-0.3905009138589914,-0.3905009138589914,-0.9206025397940701,-0.9206025397940701,0.3905009138589914
1.981981981981982,0.7323043699249145,0.18241481994067965,0.9166475650758267,-0.3996964366122846,-0.3996964366122846,-0.9166475650758267,-0.9166475650758267,0.3996964366122846
1.991991991991992,0.7372191494548435,0.1839192346285941,0.9126007427631349,-0.4088519099969751,-0.4088519099969751,-0.9126007427631349,-0.9126007427631349,0.4088519099969751
2.002002002002002,0.7421662015378674,0.18539498160839055,0.9084624783454199,-0.41796641663953993,-0.41796641663953993,-0.9084624783454199,-0.9084624783454199,0.41796641663953993
2.012012012012012,0.7471435377009912,0.18684125469626667,0.9042331864745576,-0.42703904327130077,-0.42703904327130077,-0.9042331864745576,-0.9042331864745576,0.42703904327130077
2.022022022022022,0.7521491597428127,0.18825726157792408,0.8999132909233253,-0.43606888081993483,-0.43606888081993483,-0.8999132909233253,-0.8999132909233253,0.43606888081993483
2.032032032032032,0.7571810606484116,0.18964222449334564,0.8955032245429405,-0.4450550245005621,-0.4450550245005621,-0.8955032245429405,-0.8955032245429405,0.4450550245005621
2.042042042042042,0.7622372255047487,0.19099538091328874,0.8910034292196894,-0.4539965739064049,-0.4539965739064049,-0.8910034292196894,-0.8910034292196894,0.4539965739064049
2.052052052052052,0.7673156324159323,0.19231598420656731,0.8864143558306506,-0.46289263309900774,-0.46289263309900774,-0.8864143558306506,-0.8864143558306506,0.46289263309900774
2.062062062062062,0.7724142534177303,0.1936033042972036,0.8817364641985166,-0.4717423106980103,-0.4717423106980103,-0.8817364641985166,-0.8817364641985166,0.4717423106980103
2.0720720720720722,0.7775310553906998,0.1948566283105359,0.8769702230455201,-0.48054471997046305,-0.48054471997046305,-0.8769702230455201,-0.8769702230455201,0.48054471997046305
2.0820820820820822,0.7826640009713283,0.19607526120738014,0.8721161099464688,-0.4892989789196772,-0.4892989789196772,-0.8721161099464688,-0.8721161099464688,0.4892989789196772
2.0920920920920922,0.7878110494605852,0.1972585264053522,0.8671746112808921,-0.4980042103736009,-0.4980042103736009,-0.8671746112808921,-0.8671746112808921,0.4980042103736009
2.1021021021021022,0.7929701577292926,0.19840576638647248,0.8621462221843063,-0.5066595420727107,-0.5066595420727107,-0.8621462221843063,-0.8621462221843063,0.5066595420727107
2.1121121121121122,0.7981392811197423,0.199516343290187,0.8570314464986021,-0.515264106757412,-0.515264106757412,-0.8570314464986021,-0.8570314464986021,0.515264106757412
2.1221221221221223,0.8033163743429959,0.20058963949095696,0.8518307967215606,-0.5238170422549377,-0.5238170422549377,-0.8518307967215606,-0.8518307967215606,0.5238170422549377
2.1321321321321323,0.8084993923713184,0.20162505815958492,0.8465447939555004,-0.5323174915657378,-0.5323174915657378,-0.8465447939555004,-0.8465447939555004,0.5323174915657378
2.1421421421421423,0.8136862913252166,0.20262202380746708,0.8411739678550638,-0.5407646029493499,-0.5407646029493499,-0.8411739678550638,-0.8411739678550638,0.5407646029493499
2.1521521521521523,0.8188750293545588,0.20357998281298026,0.835718856574146,-0.5491575300097431,-0.5491575300097431,-0.835718856574146,-0.835718856574146,0.5491575300097431
2.1621621621621623,0.8240635675132854,0.20449840392923646,0.8301800067119719,-0.5574954317801271,-0.5574954317801271,-0.8301800067119719,-0.8301800067119719,0.5574954317801271
2.1721721721721723,0.8292498706272203,0.20537677877246122,0.8245579732583272,-0.5657774728072157,-0.5657774728072157,-0.8245579732583272,-0.8245579732583272,0.5657774728072157
2.1821821821821823,0.8344319081545236,0.20621462229027754,0.8188533195379493,-0.5740028232349395,-0.5740028232349395,-0.8188533195379493,-0.8188533195379493,0.5740028232349395
2.1921921921921923,0.839607655038339,0.20701147320920532,0.8130666171540815,-0.5821706588875966,-0.5821706588875966,-0.8130666171540815,-0.8130666171540815,0.5821706588875966
2.2022022022022023,0.844775092551212,0.20776689446071356,0.8071984459311994,-0.5902801613524349,-0.5902801613524349,-0.8071984459311994,-0.8071984459311994,0.5902801613524349
2.2122122122122123,0.8499322091308694,0.20848047358519364,0.8012493938569127,-0.5983305180616562,-0.5983305180616562,-0.8012493938569127,-0.8012493938569127,0.5983305180616562
2.2222222222222223,0.8550770012069808,0.20915182311325253,0.7952200570230491,-0.6063209223738354,-0.6063209223738354,-0.7952200570230491,-0.7952200570230491,0.6063209223738354
2.2322322322322323,0.8602074740185292,0.20978058092375754,0.7891110395659257,-0.6142505736547456,-0.6142505736547456,-0.7891110395659257,-0.7891110395659257,0.6142505736547456
2.2422422422422423,0.8653216424214538,0.2103664105780986,0.7829229536058158,-0.6221186773575808,-0.6221186773575808,-0.7829229536058158,-0.7829229536058158,0.6221186773575808
2.2522522522522523,0.8704175316862395,0.21090900163016674,0.776656419185614,-0.6299244451025694,-0.6299244451025694,-0.776656419185614,-0.776656419185614,0.6299244451025694
2.2622622622622623,0.8754931782851497,0.21140806991158687,0.7703120642087087,-0.6376670947559693,-0.6376670947559693,-0.7703120642087087,-0.7703120642087087,0.6376670947559693
2.2722722722722724,0.8805466306688264,0.2118633577917762,0.7638905243760662,-0.6453458505084376,-0.6453458505084376,-0.7638905243760662,-0.7638905243760662,0.6453458505084376
2.2822822822822824,0.8855759500319959,0.2122746344124395,0.7573924431225341,-0.6529599429527656,-0.6529599429527656,-0.7573924431225341,-0.7573924431225341,0.6529599429527656
2.2922922922922924,0.8905792110680429,0.2126416958961511,0.7508184715523694,-0.6605086091609738,-0.6605086091609738,-0.7508184715523694,-0.7508184715523694,0.6605086091609738
2.3023023023023024,0.8955545027122427,0.2129643655287114,0.7441692683739977,-0.6679910927607561,-0.6679910927607561,-0.7441692683739977,-0.7441692683739977,0.6679910927607561
2.3123123123123124,0.9004999288734471,0.2132424939150073,0.7374454998340119,-0.6754066440112685,-0.6754066440112685,-0.7374454998340119,-0.7374454998340119,0.6754066440112685
