theta,x,y,r
0.0,-7.233394049617269,-8.8583528698353e-16,7.233394049617269
0.0031415926535897933,-7.233908838445854,-0.022726069629420708,7.23394453650191
0.006283185307179587,-7.235452708293801,-0.045462288408855876,7.235595532754956
0.00942477796076938,-7.2380241697560885,-0.06821879056402122,7.238345645612631
0.012566370614359173,-7.241620742185055,-0.09100568049237309,7.2421925552643724
0.015707963267948967,-7.246238956229558,-0.11383301789969753,7.247133017044946
0.01884955592153876,-7.251874357385902,-0.13671080299757485,7.253162864500386
0.02199114857512855,-7.258521510556721,-0.1596489617817696,7.26027701332481
0.025132741228718346,-7.266174005612813,-0.18265733141169385,7.268469466164235
0.02827433388230814,-7.274824463951929,-0.20574564571075496,7.27773331828272
0.031415926535897934,-7.284464546047349,-0.22892352080744274,7.288060764085306
0.034557519189487726,-7.295084959978059,-0.2522004409366475,7.2994431044913775
0.03769911184307752,-7.306675470931257,-0.27558574442060346,7.311870755151268
0.04084070449666731,-7.319224911666866,-0.29908860984861724,7.325333255498075
0.0439822971502571,-7.332721193932673,-0.3227180424743682,7.339819278625864
0.047123889803846894,-7.347151320817704,-0.3464828608494646,7.3553166419846105
0.05026548245743669,-7.362501400030415,-0.37039168371142556,7.3718123188814575
0.053407075111026485,-7.378756658087271,-0.3944529171441307,7.389292450777052
0.05654866776461628,-7.395901455396323,-0.4186747420282435,7.407742360364989
0.05969026041820607,-7.4139193022193925,-0.4430651017988427,7.427146565421562
0.06283185307179587,-7.432792875495552,-0.46763169052710274,7.447488793412359
0.06597344572538566,-7.452504036507622,-0.4923819413423169,7.468751996841402
0.06911503837897545,-7.473033849372546,-0.5173230152103012,7.490918369327897
0.07225663103256524,-7.494362600335589,-0.5424617900835424,7.513969362394915
0.07539822368615504,-7.516469817847396,-0.5678048504381711,7.537885702953579
0.07853981633974483,-7.539334293402197,-0.5933584772121325,7.56264741146577
0.08168140899333462,-7.562934103114539,-0.6191286381586036,7.588233820767587
0.08482300164692441,-7.587246630011202,-0.6451209786279772,7.614623595535255
0.0879645943005142,-7.612248587014095,-0.6713408127912834,7.641794752374428
0.091106186954104,-7.637916040589346,-0.6977931153173532,7.669724680513397
0.09424777960769379,-7.664224435036877,-0.7244825135152945,7.698390163079926
0.09738937226128358,-7.691148617394272,-0.7514132799534509,7.727767398941056
0.10053096491487339,-7.718662862927971,-0.778589325565159,7.757832025084548
0.10367255756846318,-7.746740901184198,-0.8060141932512003,7.78855913952013
0.10681415022205297,-7.775355942571582,-0.833691051987985,7.819923324678321
0.10995574287564276,-7.804480705446588,-0.8616226914500306,7.8518986712838865
0.11309733552923255,-7.834087443672702,-0.8898115171544583,7.8844588026808164
0.11623892818282235,-7.864147974623478,-0.9182595461346363,7.917576899584995
0.11938052083641214,-7.8946337075993585,-0.9469684031494244,7.951225725240566
0.12252211349000193,-7.925515672627535,-0.975939317433626,7.985377650955369
0.12566370614359174,-7.9567645496139345,-1.0051731199947587,8.020004681990718
0.12880529879718153,-7.988350697815827,-1.0346702414602817,8.05507848378016
0.13194689145077132,-8.020244185603422,-1.0644307104789488,8.090570408451818
0.1350884841043611,-8.052414820478429,-1.0944541526789942,8.126451521628425
0.1382300767579509,-8.084832179317294,-1.1247397901852605,8.162692629478977
0.1413716694115407,-8.117465638806683,-1.1552864416966457,8.199264305995708
0.1445132620651305,-8.150284406038475,-1.1860925231243493,8.23613692046978
0.14765485471872028,-8.183257549231577,-1.2171560487908992,8.273280665139064
0.15079644737231007,-8.21635402854749,-1.2484746331889198,8.310665582980992
0.15393804002589986,-8.249542726966798,-1.2800454932981367,8.348261595623587
0.15707963267948966,-8.282792481193399,-1.3118654514580947,8.386038531347399
0.16022122533307945,-8.316072112553561,-1.3439309387935947,8.42396615315124
0.16336281798666924,-8.349350457856813,-1.37623799918889,8.462014186854406
0.16650441064025903,-8.38259640018562,-1.4087822938060681,8.500152349208006
0.16964600329384882,-8.415778899581241,-1.4415591061423658,8.538350375988257
0.17278759594743862,-8.448867023592912,-1.4745633476202404,8.576578050044247
0.1759291886010284,-8.481829977658062,-1.5077895637035976,8.614805229273175
0.1790707812546182,-8.51463713528111,-1.5412319405325539,8.653001874495684
0.182212373908208,-8.547258067979016,-1.5748843120687197,8.69113807720442
0.18535396656179778,-8.579662574961754,-1.6087401677420226,8.729184087158776
0.18849555921538758,-8.611820712516383,-1.6427926605896663,8.767110339799167
0.19163715186897737,-8.643702823063622,-1.6770346158769376,8.804887483454149
0.19477874452256716,-8.67527956385636,-1.7114585401890594,8.842486406314112
0.19792033717615698,-8.706521935289876,-1.746056630982653,8.879878263145406
